Current,Voltage,Power,Time
1.811172161172161,30.01762549833489,54.36708764707577,1069
1.811172161172161,30.041131861293653,54.40966171727709,1070
1.8232600732600734,30.06463822425241,54.81565449128805,1071
1.835347985347986,30.182170039046202,55.39478497459379,1072
1.8031135531135534,30.182170039046202,54.42187985978203,1073
1.8031135531135534,30.20567640200497,54.46426450141739,1074
1.7829670329670333,30.20567640200497,53.85572523324513,1075
1.7829670329670333,30.229182764963728,53.89763630346556,1076
1.8031135531135534,30.229182764963728,54.506649143052734,1077
1.766849816849816,30.323208216798758,53.576554884149715,1078
1.7829670329670333,30.346714579757517,54.10719165456767,1079
1.7789377289377284,30.37022094271627,54.026731871172714,1080
1.7789377289377284,30.37022094271627,54.026731871172714,1081
1.7628205128205132,30.440740031592554,53.66156095312791,1082
1.7628205128205132,30.440740031592554,53.66156095312791,1083
1.7587912087912083,30.46424639455131,53.58024874118611,1084
1.7708791208791208,30.440740031592554,53.906870946056486,1085
1.8192307692307685,30.53476548342758,55.54978489869708,1086
1.835347985347986,30.558271846386347,56.08506266898126,1087
1.8031135531135534,30.53476548342758,55.05764948431219,1088
1.7749084249084257,30.605284572303862,54.32157743410199,1089
1.8272893772893761,30.628790935262618,55.967664315222514,1090
1.8031135531135534,30.675803661180137,55.311957334124266,1091
1.7910256410256409,30.628790935262618,54.856949918669066,1092
1.7628205128205132,30.6993100241389,54.117373439988455,1093
1.7950549450549458,30.76982911301517,55.233533907813516,1094
1.7950549450549458,30.76982911301517,55.233533907813516,1095
1.7990842490842485,30.840348201891448,55.48438468629663,1096
1.7950549450549458,30.840348201891448,55.36011954702165,1097
1.7950549450549458,30.863854564850204,55.40231476009102,1098
1.7789377289377284,30.88736092780897,54.94669170179642,1099
1.7829670329670333,30.981386379644,55.23879055051912,1100
1.7950549450549458,30.95788001668524,55.57109561236853,1101
1.7990842490842485,30.981386379644,55.73812425041079,1102
1.835347985347986,30.981386379644,56.86162507516715,1103
1.7950549450549458,31.051905468520278,55.73987646464604,1104
1.7910256410256409,31.098918194437793,55.698959894396914,1105
1.7708791208791208,31.075411831479038,55.030797985086224,1106
1.7547619047619056,31.122424557396556,54.612444997145886,1107
1.7628205128205132,31.075411831479038,54.78037342087652,1108
1.7910256410256409,31.216450009231586,55.909462388328876,1109
1.7829670329670333,31.169437283314068,55.57407911228251,1110
1.7990842490842485,31.145930920355312,56.03415374187731,1111
1.7829670329670333,31.216450009231586,55.65790125272336,1112
1.7950549450549458,31.263462735149105,56.11963338227042,1113
1.7950549450549458,31.28696909810787,56.16182859533981,1114
1.807142857142856,31.31047546106662,56.582502083213214,1115
1.8031135531135534,31.40450091290166,56.62588122481994,1116
1.811172161172161,31.428007275860416,56.921531859154506,1117
1.8434065934065935,31.357488186984142,57.80460047655593,1118
1.7990842490842485,31.428007275860416,56.54163287010564,1119
1.8031135531135534,31.498526364736694,56.79541979136132,1120
1.7950549450549458,31.40450091290166,56.37280466068668,1121
1.8152014652014659,31.522032727695457,57.21883999344135,1122
1.7990842490842485,31.54553909065421,56.753082506867436,1123
1.7708791208791208,31.592551816571728,55.94659038725861,1124
1.7749084249084257,31.616058179530484,56.1156080252436,1125
1.7789377289377284,31.616058179530484,56.24299873585705,1126
1.7587912087912083,31.663070905448,55.688730751834626,1127
1.7950549450549458,31.73358999432428,56.96353764365795,1128
1.8232600732600734,31.357488186984142,57.1728562090526,1129
1.7789377289377284,31.663070905448,56.32663144773193,1130
1.7749084249084257,31.757096357283043,56.36593787517035,1131
1.8272893772893761,31.780602720241795,58.07235775455168,1132
1.7950549450549458,31.827615446159317,57.13231849593546,1133
1.7708791208791208,31.80410908320056,56.321232733601875,1134
1.8272893772893761,31.874628172076836,58.24416946388469,1135
1.7950549450549458,31.945147260953107,57.34329456128233,1136
1.7789377289377284,31.945147260953107,56.82842771898122,1137
1.8313186813186833,31.99215998687063,58.58784023969226,1138
1.807142857142856,31.99215998687063,57.81440340484475,1139
1.7829670329670333,31.968653623911873,56.99905549977695,1140
1.7749084249084257,32.01566634982938,56.824875933369356,1141
1.8152014652014659,32.0626790757469,58.20022203658015,1142
1.7547619047619056,32.15670452758194,56.42736008768547,1143
1.8192307692307685,32.15670452758194,58.50046631363942,1144
1.8031135531135534,32.203717253499455,58.066959040421644,1145
1.8434065934065935,32.15670452758194,59.2778811483722,1146
1.8393772893772886,32.25072997941697,59.32126028997884,1147
1.7950549450549458,32.22722361645821,57.84963711811484,1148
1.786996336996336,32.22722361645821,57.58993055417263,1149
1.7950549450549458,32.29774270533449,57.97622275732299,1150
1.8313186813186833,32.39176815716952,59.319650147168204,1151
1.786996336996336,32.34475543125201,57.799959476689686,1152
1.7950549450549458,32.36826179421077,58.10280839653111,1153
1.8031135531135534,32.36826179421077,58.36365153186905,1154
1.7829670329670333,32.34475543125201,57.669632623303734,1155
1.7910256410256409,32.43878088308705,58.09868832522129,1156
1.766849816849816,32.462287246045804,57.35598627520214,1157
1.7708791208791208,32.509299971963316,57.57004055474602,1158
